theta_bar,x_c,y_c,vx_c,vy_c,t_bar,nx_s,ny_s,nz_s,lam_x,lam_y,lam_vx,lam_vy,lam_t_bar
7.452499999999999680e-01,-1.595826382033999624e-01,1.007565123672797824e+00,-9.779871085607549919e-01,-1.547257384976394035e-01,7.565126861650158796e-01,9.661614200670332053e-01,-2.525113681662267129e-01,-5.263192302086488333e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.167464192784047228e+00,3.531951768360183097e-01,0.000000000000000000e+00
7.455000000000000515e-01,-3.152447812958560913e-01,9.702236735746249119e-01,-9.417271232793854585e-01,-3.057881272744120138e-01,7.567702604437460678e-01,9.658242611652614329e-01,-2.385080406178070322e-01,-1.014761602802916884e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.089823636827525810e+00,6.807549922579683166e-01,0.000000000000000000e+00
7.457500000000000240e-01,-4.631544143447742790e-01,9.089917192641230326e-01,-8.822827369291627031e-01,-4.493169708415893360e-01,7.570278483296679628e-01,9.640056380849844064e-01,-2.203458936654204281e-01,-1.487979061853669793e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.960702672846965644e+00,9.916910503099912733e-01,0.000000000000000000e+00
7.459999999999999964e-01,-5.996698710612172745e-01,8.253747687799373178e-01,-8.011180386698197875e-01,-5.817782931581634287e-01,7.572854511233572117e-01,9.609071300544301808e-01,-1.974963091623085920e-01,-1.940430242957069396e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.783530768606141681e+00,1.277806590203828696e+00,0.000000000000000000e+00
7.462499999999999689e-01,-7.214294380117464156e-01,7.214294380117537431e-01,-7.002319056384098683e-01,-6.999106898326559190e-01,7.575430699323905115e-01,9.567328874362542868e-01,-1.695297832868994381e-01,-2.364779792635767486e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.563075512066842476e+00,1.531619479532016381e+00,0.000000000000000000e+00
7.465000000000000524e-01,-8.254341156241996602e-01,5.997129890674179897e-01,-5.821087750602075284e-01,-8.008056241363830097e-01,7.578007056357268789e-01,9.516961908708065909e-01,-1.361701253436360115e-01,-2.751945806986311194e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.305285712135344278e+00,1.746589287084569397e+00,0.000000000000000000e+00
7.467500000000000249e-01,-9.091215026778558528e-01,4.632205422970052111e-01,-4.496574636369569111e-01,-8.819790333251372738e-01,7.580583588525408034e-01,9.460220917656250172e-01,-9.735442350963938174e-02,-3.091347895570752957e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.017094101436294640e+00,1.917306875591400228e+00,0.000000000000000000e+00
7.469999999999999973e-01,-9.704289841663945593e-01,3.153114907509783071e-01,-3.061395404775689721e-01,-9.414324831080875811e-01,7.583160299168342222e-01,9.399452198358513311e-01,-5.329149911625111896e-02,-3.371394367760549016e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061894715536777278e-01,2.039639051839425399e+00,0.000000000000000000e+00
7.472499999999999698e-01,-1.007844660205233334e+00,1.596269124407093676e-01,-1.550890167473073233e-01,-9.777023652616193550e-01,7.585737188590699898e-01,9.337022830819964314e-01,-4.508695377950121784e-03,-3.580219521669813498e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.807694320031523860e-01,2.110823580530225119e+00,0.000000000000000000e+00
7.475000000000000533e-01,-1.020444750322708538e+00,-2.100859385468781476e-14,-2.253288662725946813e-04,-9.898959274931050656e-01,7.588314253957428868e-01,9.275195229258939023e-01,4.812479973629078117e-02,-3.706636456973683713e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.928555153046370457e-02,2.129512879868828978e+00,0.000000000000000000e+00
7.477500000000000258e-01,-1.007916536329193313e+00,-1.596382965003592946e-01,1.546382428375924489e-01,-9.777132485932927830e-01,7.590891489276090365e-01,9.215963295908967678e-01,1.034090896082242583e-01,-3.741213245338809723e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.798076606261070687e-01,2.095767689779199916e+00,0.000000000000000000e+00
7.479999999999999982e-01,-9.705662604468278110e-01,-3.153560945182998787e-01,3.056884656264555744e-01,-9.414546176970635116e-01,7.593468885469040197e-01,9.160871557810789101e-01,1.598659877599207801e-01,-3.677324964841673927e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.982895463781042755e-01,2.011004731520895206e+00,0.000000000000000000e+00
7.482499999999999707e-01,-9.093117651278715963e-01,-4.633174858572883803e-01,4.492060445628006105e-01,-8.820131356778808662e-01,7.596046430536077532e-01,9.110844979236266683e-01,2.158320855745096689e-01,-3.512001544416099574e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.983872292821173389e-01,1.877904613995205585e+00,0.000000000000000000e+00
7.485000000000000542e-01,-8.256600380450979104e-01,-5.998771313142824413e-01,5.816571998067663340e-01,-8.008527204719874115e-01,7.598624109804411608e-01,9.066057739715214225e-01,2.695826031098095821e-01,-3.246400941073628310e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.172960282005239829e+00,1.700287852710432368e+00,0.000000000000000000e+00
7.487500000000000266e-01,-7.216702007019362153e-01,-7.216702007019210052e-01,6.997806761125121566e-01,-6.999720575293241209e-01,7.601201906259783536e-01,9.025862903704647833e-01,3.194679394301378483e-01,-2.885796668366374385e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.415652235096904743e+00,1.482967725084121779e+00,0.000000000000000000e+00
7.489999999999999991e-01,-5.999028424225639755e-01,-8.256954263496553148e-01,8.006680419382884439e-01,-5.818553827434304049e-01,7.603779800949482803e-01,8.988792663368772029e-01,3.640406698068867075e-01,-2.439066527920686622e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.621007570638216544e+00,1.231588783707411983e+00,0.000000000000000000e+00
7.492499999999999716e-01,-4.633569436939981023e-01,-9.093892054925473145e-01,8.818353006930738092e-01,-4.494113095704714844e-01,7.606357773445405757e-01,8.952624026705084948e-01,4.021524280837797116e-01,-1.917776184828369757e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.784555183663932398e+00,9.524592097454726014e-01,0.000000000000000000e+00
7.495000000000000551e-01,-3.153959448512198005e-01,-9.706889071605246944e-01,9.412840505160869897e-01,-3.059012066122822060e-01,7.608935802352849720e-01,8.914491830079760426e-01,4.330072156338258815e-01,-1.335032034201922568e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.902861233708479816e+00,6.523839466615063420e-01,0.000000000000000000e+00
7.497500000000000275e-01,-1.596647895567468445e-01,-1.008083806904322088e+00,9.775506863612584141e-01,-1.548588894043225750e-01,7.611513865849263150e-01,8.871023475194544927e-01,4.561676457827564812e-01,-7.043084527741161338e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.973555688104993155e+00,3.385038518275013120e-01,0.000000000000000000e+00
7.500000000000000000e-01,-4.250612776844087787e-14,-1.020652381165818579e+00,9.897424326756378843e-01,-3.604195923444527418e-06,7.614091942235321486e-01,8.818469476849255528e-01,4.715200852058327730e-01,-3.843189595210222149e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.995337581180162134e+00,1.814417606678068312e-02,0.000000000000000000e+00
7.502499999999999725e-01,1.596649839561371242e-01,-1.008085034293939364e+00,9.775593194137475184e-01,1.548515532135905926e-01,7.616670010480733888e-01,8.752809992340395695e-01,4.792109543605119759e-01,6.511554039358180557e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.967964060953417471e+00,-3.013262814834309355e-01,0.000000000000000000e+00
7.505000000000000560e-01,3.153968510599846065e-01,-9.706916961842209091e-01,9.413015604414533000e-01,3.058935280477206864e-01,7.619248050746374457e-01,8.669827567110284239e-01,4.795685954027474884e-01,1.354801161395340625e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.892227698689559423e+00,-6.126257399274396276e-01,0.000000000000000000e+00
7.507500000000000284e-01,4.633594414050875021e-01,-9.093941075266307461e-01,8.818621530896653127e-01,4.494031942014597991e-01,7.621826044865781524e-01,8.565147461330718803e-01,4.730236907628684317e-01,2.064729464934169922e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.769925429681228346e+00,-9.086814960452347378e-01,0.000000000000000000e+00
7.510000000000000009e-01,5.999083397024240760e-01,-8.257029927063123109e-01,8.007048817218715975e-01,5.818469268363267721e-01,7.624403976769759117e-01,8.434256800452671898e-01,4.600376357645034053e-01,2.774860283336527123e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.603821015346912571e+00,-1.182746070592022969e+00,0.000000000000000000e+00
7.512499999999999734e-01,7.216806973043317086e-01,-7.216806973043546902e-01,6.998282677702739596e-01,6.999636050755504435e-01,7.626981832840670217e-01,8.272521034980886423e-01,4.410439899198443370e-01,3.480433251961196905e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.397601294262587279e+00,-1.428510264818001918e+00,0.000000000000000000e+00
7.515000000000000568e-01,8.256780643145554821e-01,-5.998902281656262048e-01,5.817163547800265899e-01,8.008449027953674637e-01,7.629559602185030931e-01,8.075220282346341483e-01,4.164041119931834456e-01,4.177508700541400222e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.155824916286201098e+00,-1.640215535187646401e+00,0.000000000000000000e+00
7.517500000000000293e-01,9.093401915025404181e-01,-4.633319698186493252e-01,4.492775410985452300e-01,8.820068911683354163e-01,7.632137276817152483e-01,7.837628911787385411e-01,3.863746477360954779e-01,4.862410533860268558e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.838609509139845333e-01,-1.812767127119371269e+00,0.000000000000000000e+00
7.520000000000000018e-01,9.706079902917124080e-01,-3.153696533668520208e-01,3.057729669036666209e-01,9.414511908764798820e-01,7.634714851749673237e-01,7.555159262075032967e-01,3.510814606690502715e-01,5.531161661182075751e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.878139037390337496e-01,-1.941847982361309732e+00,0.000000000000000000e+00
7.522499999999999742e-01,1.007974111415607776e+00,-1.596474154982250038e-01,1.547362190715406982e-01,9.777141695006275057e-01,7.637292324991475923e-01,7.223584932428434024e-01,3.104912501108901823e-01,6.178943201264318619e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.744313826452712268e-01,-2.024031741425660336e+00,0.000000000000000000e+00
7.525000000000000577e-01,1.020519911641032174e+00,1.000831845909157892e-14,-1.136693475447116635e-04,9.899029740299060132e-01,7.639869697457105646e-01,6.839351913678620720e-01,2.643674837863506655e-01,6.799577101004734558e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.900898213604567427e-02,-2.056891399870770076e+00,0.000000000000000000e+00
7.527500000000000302e-01,1.007937915186970512e+00,1.596416825787719540e-01,-1.549637837607913682e-01,9.777175124588608490e-01,7.642446972796376192e-01,6.399980113569255780e-01,2.121897030514699467e-01,7.384971735748956378e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.748357764396767489e-01,-2.039098560504763569e+00,0.000000000000000000e+00
7.530000000000000027e-01,9.705392336533905651e-01,3.153473129807745079e-01,-3.060012036111042222e-01,9.414578439978545932e-01,7.645024157155663191e-01,5.904560345720243353e-01,1.530014692130473586e-01,7.924343642574628310e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.951440411712027645e-01,-1.970506973397621486e+00,0.000000000000000000e+00
7.532499999999999751e-01,9.092457767242431155e-01,4.632838630863208573e-01,-4.495068792042560268e-01,8.820167960458703549e-01,7.647601258886017606e-01,5.354375902478936133e-01,8.512531837389217260e-02,8.402739238613038397e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.001978372182783072e+00,-1.852213328015972049e+00,0.000000000000000000e+00
7.535000000000000586e-01,8.255674569109170413e-01,5.998098671830670581e-01,-5.819472000704166703e-01,8.008579890150728797e-01,7.650178288214130040e-01,4.753752540485555733e-01,5.629086022683104686e-03,8.797651284455529908e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.287535495853517453e+00,-1.686588206756978625e+00,0.000000000000000000e+00
7.537500000000000311e-01,7.215649566141338900e-01,7.215649566141032478e-01,-7.000610016602052399e-01,6.999798085467817677e-01,7.652755256893586377e-01,4.111440510003509519e-01,-9.067470019504145218e-02,9.070494297840443476e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.544380678354814185e+00,-1.477270763816331600e+00,0.000000000000000000e+00
7.540000000000000036e-01,5.997989764785499611e-01,8.255524671421430316e-01,-8.009398687443491927e-01,5.818662099960961731e-01,7.655332177852127717e-01,3.443373474138872181e-01,-2.130422520665252173e-01,9.143548490659361150e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.765670261568613286e+00,-1.229122072197645021e+00,0.000000000000000000e+00
7.542499999999999760e-01,4.632672124581307393e-01,9.092130980263379847e-01,-8.820997579644896947e-01,4.494255638106680051e-01,7.657909064848931191e-01,2.779176754788568182e-01,-3.773353926737902375e-01,8.833910612475912583e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.945370982836647888e+00,-9.481340832200546576e-01,0.000000000000000000e+00
7.545000000000000595e-01,3.153306076339311148e-01,9.704878198824746782e-01,-9.415421746347465426e-01,3.059190443581871199e-01,7.660485932151397392e-01,2.178727740755984077e-01,-6.032172157675916857e-01,7.672421031970273475e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.078465705228742522e+00,-6.412936383958121045e-01,0.000000000000000000e+00
7.547500000000000320e-01,1.596306866878158814e-01,1.007868489863884331e+00,-9.778033948563897848e-01,1.548803200440938832e-01,7.663062794235060426e-01,1.766580808199635921e-01,-8.659662501516132149e-01,4.678614924091968885e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.161134895469015493e+00,-3.164037527433611330e-01,0.000000000000000000e+00
7.550000000000000044e-01,-4.507031723370312645e-15,1.020434931270467915e+00,-9.899905149364612855e-01,2.851181663118035385e-05,7.665639665498704680e-01,1.724679518500925601e-01,-9.846341279934860413e-01,-2.739415220702406950e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.190903710600837773e+00,1.813277324347089062e-02,0.000000000000000000e+00
7.552499999999999769e-01,-1.596321240203869285e-01,1.007877564824523953e+00,-9.778034270610895806e-01,-1.548234298060375547e-01,7.668216559965151946e-01,2.087359578002639104e-01,-8.743540772345561596e-01,-4.381030101979608848e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.166745881650470107e+00,3.535597051680095526e-01,0.000000000000000000e+00
7.555000000000000604e-01,-3.153362026547390506e-01,9.705050395856885670e-01,-9.415421812465988305e-01,-3.058626121722327618e-01,7.670793490926388625e-01,2.689117361334175671e-01,-7.133773347799323705e-01,-6.471315603430197738e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.089137639698768201e+00,6.810337562527214450e-01,0.000000000000000000e+00
7.557500000000000329e-01,-4.632792313887075797e-01,9.092366865058609804e-01,-8.820995837487328739e-01,-4.493700391630596758e-01,7.673370470536733379e-01,3.387616586551489561e-01,-5.865268912736000262e-01,-7.356811431851023597e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.960057562177257573e+00,9.918994716628357633e-01,0.000000000000000000e+00
7.560000000000000053e-01,-5.998189649455017980e-01,8.255799789067568284e-01,-8.009392201768575914e-01,-5.818121528009242427e-01,7.675947509410198100e-01,4.110386830807605807e-01,-4.962751863491228765e-01,-7.646948021435594489e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.782931216988735912e+00,1.277960266614604601e+00,0.000000000000000000e+00
7.562499999999999778e-01,-7.215935406733883228e-01,7.215935406734269586e-01,-7.000594313134638202e-01,-6.999278303676875757e-01,7.678524616272466297e-01,4.820472076269936568e-01,-4.326282502728605039e-01,-7.618814124815366240e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.562522614358837103e+00,1.531733286634133773e+00,0.000000000000000000e+00
7.565000000000000613e-01,-8.256042452992689018e-01,5.998365955116587989e-01,-5.819441223445476208e-01,-8.008086846836935946e-01,7.681101797696497924e-01,5.496734729709061851e-01,-3.875767668741291749e-01,-7.400292716450473929e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.304777504636846386e+00,1.746676631646564060e+00,0.000000000000000000e+00
7.567500000000000338e-01,-9.092893878249693751e-01,4.633060840520111801e-01,-4.495016135110627142e-01,-8.819706864069448704e-01,7.683679057938637147e-01,6.126168676929600876e-01,-3.557559534661863254e-01,-7.057891150984342277e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.016626224078996499e+00,1.917379142555276639e+00,0.000000000000000000e+00
7.570000000000000062e-01,-9.705874537540110092e-01,3.153629806412109882e-01,-3.059930353258622504e-01,-9.414153424706126483e-01,7.686256398883669627e-01,6.700855588602800950e-01,-3.335618211102117647e-01,-6.631152654739184138e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.057559081692462710e-01,2.039705267349754436e+00,0.000000000000000000e+00
7.572499999999999787e-01,-1.007987974231418171e+00,1.596496111525596007e-01,-1.549520298581092970e-01,-9.776789215404584343e-01,7.688833820100086092e-01,7.216584281073875617e-01,-3.184700832765589573e-01,-6.146429200758731781e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.803632652332206154e-01,2.110890296188626447e+00,0.000000000000000000e+00
7.575000000000000622e-01,-1.020568842482209915e+00,9.935519694862673347e-16,-9.773493082753927043e-05,-9.898685113442848849e-01,7.691411318999631375e-01,7.672050110483242813e-01,-3.086276157504712625e-01,-5.622681440545248543e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.889967086592088980e-02,2.129584260004897533e+00,0.000000000000000000e+00
7.577500000000000346e-01,-1.008019142234546583e+00,-1.596545476792303742e-01,1.547568052143892259e-01,-9.776840171833157678e-01,7.693988891089348359e-01,8.068236351120904315e-01,-3.026152077212082014e-01,-5.074048264259635177e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.801799471274796227e-01,2.095845773304249260e+00,0.000000000000000000e+00
7.580000000000000071e-01,-9.706469105750936688e-01,-3.153822993334540747e-01,3.057985455741661363e-01,-9.414255578196581986e-01,7.696566530299494557e-01,8.407843071147986791e-01,-2.993054014224050263e-01,-4.511075543469216798e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.986540329424697715e-01,2.011089824514263213e+00,0.000000000000000000e+00
7.582499999999999796e-01,-9.093716317401727700e-01,-4.633479894198712090e-01,4.493083475299642915e-01,-8.819860755653826656e-01,7.699144229367437253e-01,8.694739708732804884e-01,-2.977715150587645354e-01,-3.941410138433422694e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.987484887743670825e-01,1.877995768299606016e+00,0.000000000000000000e+00
7.585000000000000631e-01,-8.257016389420117619e-01,-5.999073561351380146e-01,5.817525725642944678e-01,-8.008293425853826308e-01,7.701721980256124311e-01,8.933462379360872507e-01,-2.972244755475944022e-01,-3.370313194658577371e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.173321503607761995e+00,1.700383381843453945e+00,0.000000000000000000e+00
7.587500000000000355e-01,-7.216969782822545421e-01,-7.216969782822901802e-01,6.998701049752212855e-01,-6.999539059876589420e-01,7.704299774585433580e-01,9.128787367062951574e-01,-2.969656842647658279e-01,-2.801138954758902733e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.416015221537882507e+00,1.483065714072231867e+00,0.000000000000000000e+00
7.590000000000000080e-01,-5.999186520634307573e-01,-8.257171864535748362e-01,8.007526592422588019e-01,-5.818438611664308313e-01,7.706877604055787367e-01,9.285404095731959462e-01,-2.963503923813206042e-01,-2.235825411902257476e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.621372877964505577e+00,1.231687552395958729e+00,0.000000000000000000e+00
7.592499999999999805e-01,-4.633654987079949272e-01,-9.094059956528438571e-01,8.819163938360859989e-01,-4.494076675162603229e-01,7.709455460845461294e-01,9.407695523537730198e-01,-2.947593130375558701e-01,-1.675398362829258470e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.784922384354951319e+00,9.525576975827125814e-01,0.000000000000000000e+00
7.595000000000000639e-01,-3.154002741273504440e-01,-9.707022313023283555e-01,9.413630680843707577e-01,-3.059065150893328089e-01,7.712033337965532587e-01,9.499619409468648135e-01,-2.915778723064998412e-01,-1.120475574641412869e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.903229273202703631e+00,6.524819912266438537e-01,0.000000000000000000e+00
7.597500000000000364e-01,-1.596667668668595719e-01,-1.008096291148900869e+00,9.776292368371299890e-01,-1.548740078230999850e-01,7.714611229559862338e-01,9.564674483276899286e-01,-2.861834349145742640e-01,-5.717571048979876863e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.973923303594014467e+00,3.386023436963905286e-01,0.000000000000000000e+00
7.600000000000000089e-01,-6.495353650698236820e-15,-1.020667294606895759e+00,9.898222727033075818e-01,-2.914239799988100395e-05,7.717189131140459457e-01,9.605931746618768807e-01,-2.779414613271574686e-01,-3.049076637450933141e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.995703746704590165e+00,1.824507733452063185e-02,0.000000000000000000e+00
7.602499999999999813e-01,1.596682587210268844e-01,-1.008105710345492234e+00,9.776423302854307940e-01,1.548152736373122063e-01,7.719767039752626347e-01,9.626111283563386634e-01,-2.662119876767021776e-01,5.010981123249017705e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.968328420059195283e+00,-3.012200552822731914e-01,0.000000000000000000e+00
7.605000000000000648e-01,3.154063443756134899e-01,-9.707209136053286391e-01,9.413897131075521507e-01,3.058465090478597603e-01,7.722344954067112965e-01,9.627686732093739819e-01,-2.503679927055482146e-01,1.019428767264110164e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.892590948587938637e+00,-6.125105688527739956e-01,0.000000000000000000e+00
7.607500000000000373e-01,4.633795116441346562e-01,-9.094334975885535188e-01,8.819574633152251764e-01,4.493457897434491866e-01,7.724922874400454997e-01,9.613001135108132367e-01,-2.298269208430542276e-01,1.519265553479643149e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.770289619641608247e+00,-9.085534162909129074e-01,0.000000000000000000e+00
7.610000000000000098e-01,5.999443371940479386e-01,-8.257525390030033829e-01,8.008093578680954838e-01,5.817798621811751669e-01,7.727500802667077728e-01,9.584378405138379575e-01,-2.040956183465112428e-01,1.993536667406102803e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.604189730883560649e+00,-1.182601221048392270e+00,0.000000000000000000e+00
7.612499999999999822e-01,7.217383872191894811e-01,-7.217383872192435490e-01,6.999438539616775756e-01,6.998879856700047641e-01,7.730078742269784753e-01,9.544214337124410363e-01,-1.728270165349021781e-01,2.433321787720091611e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.397979705276163997e+00,-1.428345383915672562e+00,0.000000000000000000e+00
7.615000000000000657e-01,8.257629492725085951e-01,-5.999519006975944091e-01,5.818448719686352133e-01,8.007622126308806543e-01,7.732656697937111412e-01,9.495031096249336722e-01,-1.358840656442152905e-01,2.828062331642989258e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.156219676981173894e+00,-1.640028467694864434e+00,0.000000000000000000e+00
7.617500000000000382e-01,9.094568002538744311e-01,-4.633913849451124500e-01,4.494206278836174739e-01,8.819189811679470914e-01,7.735234675517577152e-01,9.439480966891791169e-01,-9.340302957223910185e-02,3.166036399405470769e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.842799551436407723e-01,-1.812557300916300518e+00,0.000000000000000000e+00
7.620000000000000107e-01,9.707592038524437417e-01,-3.154187856310333160e-01,3.059320211233058084e-01,9.413602580844130374e-01,7.737812681742094467e-01,9.380290272453545297e-01,-4.584509251971232574e-02,3.435109482054292118e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.882659045539101461e-01,-1.941616812316837137e+00,0.000000000000000000e+00
7.622499999999999831e-01,1.008160595406899063e+00,-1.596769516607786932e-01,1.549123404596714215e-01,9.776227275263116301e-01,7.740390723965608899e-01,9.320143239132872015e-01,5.976497868259890087e-03,3.623721588280324757e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.749255037685637282e-01,-2.023782931067463320e+00,0.000000000000000000e+00
7.625000000000000666e-01,1.020739713701628526e+00,4.602442438406010076e-14,8.026448631783523438e-05,9.898138144791054360e-01,7.742968809899490878e-01,9.261517127434425456e-01,6.090550024364078247e-02,3.722009202332253186e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.846381664907909587e-02,-2.056631109241504607e+00,0.000000000000000000e+00
7.627500000000000391e-01,1.008186270489167313e+00,1.596810181943485174e-01,-1.547517018457466864e-01,9.776336561897174260e-01,7.745546947344911226e-01,9.206491529802044438e-01,1.174950570800053495e-01,3.722902747569404869e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.742314540973510906e-01,-2.038835430409323024e+00,0.000000000000000000e+00
7.630000000000000115e-01,9.708086017236691179e-01,3.154348359723211370e-01,-3.057711005987417963e-01,9.413824803449064582e-01,7.748125143936801518e-01,9.156562734120294866e-01,1.741024277000076392e-01,3.623008882547189557e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.944738803559560303e-01,-1.970251993597659901e+00,0.000000000000000000e+00
7.632499999999999840e-01,9.095261112886071642e-01,4.634267006812125556e-01,-4.492593930085194143e-01,8.819532080018795961e-01,7.750703406906248594e-01,9.112495295178143495e-01,2.290154431154943215e-01,3.423101251324240368e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.001237709518286501e+00,-1.851979558562947048e+00,0.000000000000000000e+00
7.635000000000000675e-01,8.258466897063037049e-01,6.000127416841021244e-01,-5.816835191419030826e-01,8.008094630332687203e-01,7.753281742868026738e-01,9.074236145831388045e-01,2.805917217779346218e-01,3.128109163161756912e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.286722209072186818e+00,-1.686390358836460157e+00,0.000000000000000000e+00
7.637500000000000400e-01,7.218296580835297238e-01,7.218296580835499299e-01,-6.997828904903515834e-01,6.999495292200420549e-01,7.755860157637907148e-01,9.040903175212744447e-01,3.273877884385240078e-01,2.746596689461583418e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.543495614947313577e+00,-1.477124662588317872e+00,0.000000000000000000e+00
7.640000000000000124e-01,6.000351424985638227e-01,8.258775217823810522e-01,-8.006496732540806516e-01,5.818571422496041645e-01,7.758438656083062046e-01,9.010844067813927882e-01,3.682574284017497424e-01,2.289833144190980829e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.764717547610093584e+00,-1.229044021764895023e+00,0.000000000000000000e+00
7.642499999999999849e-01,4.634611175520312876e-01,9.095936582007775328e-01,-8.818003851792657333e-01,4.494403281958407326e-01,7.761017242006954531e-01,8.981747107684345810e-01,4.024061724152020458e-01,1.770634387392993336e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.944358195589437344e+00,-9.481401638006929922e-01,0.000000000000000000e+00
7.645000000000000684e-01,3.154696616594112046e-01,9.709157841675893907e-01,-9.412370426838021498e-01,3.059597945608990011e-01,7.763595918068704194e-01,8.950777381515301334e-01,4.293989633707966380e-01,1.202180224493247657e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.077403893403822366e+00,-6.413989644161448567e-01,0.000000000000000000e+00
7.647500000000000409e-01,1.597042332883343019e-01,1.008332844824165742e+00,-9.774963523566336798e-01,1.549486373901607927e-01,7.766174685735178773e-01,8.914710808158979871e-01,4.491273666983778279e-01,5.969858081659490390e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.160038444697627291e+00,-3.166217243962969330e-01,0.000000000000000000e+00
7.650000000000000133e-01,1.750313711792771407e-14,1.020922292582941981e+00,-9.896857354212736935e-01,1.253419392027605177e-04,7.768753545263081817e-01,8.870043682047182854e-01,4.617486196356895278e-01,-3.385712669991994533e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.189790049608950628e+00,1.779119415142462607e-02,0.000000000000000000e+00
