vx,vy,vz
-2.737696564091576420e+03,7.058375074178109116e+02,3.429671033483392421e+03
-3.161571310464209546e+03,2.507313078347974908e+02,3.114098032490323021e+03
-3.507605298516022231e+03,-2.105503897059411429e+02,2.721849710404861071e+03
-3.767277841741348311e+03,-6.666491867404656659e+02,2.262584533951519916e+03
-3.934194754660455146e+03,-1.106334265187938399e+03,1.747611203189629578e+03
-4.004245831065059974e+03,-1.518778951245407598e+03,1.189610185832160823e+03
-3.975706067697906292e+03,-1.893827345326397790e+03,6.023214346167247868e+02
-3.849278118057967276e+03,-2.222244437568289413e+03,2.059801173195774382e-01
-3.628074927796794327e+03,-2.495943512879230639e+03,-6.019102150134301610e+02
-3.317543025728630255e+03,-2.708185225213098875e+03,-1.189201299390763552e+03
-2.925328408197296994e+03,-2.853743479708341965e+03,-1.747206503651359526e+03
-2.461088312093088007e+03,-2.929034085231105109e+03,-2.262186128617077884e+03
-1.936253480600591956e+03,-2.932203014963747137e+03,-2.721459820079468955e+03
-1.363746754703415718e+03,-2.863172088418787098e+03,-3.113718798726436944e+03
-7.576649074654739024e+02,-2.723640937021520585e+03,-3.429304348111193576e+03
-1.329315475848992492e+02,-2.517045193993781595e+03,-3.660445693817769097e+03
4.950703644320836361e+02,-2.248471928789109825e+03,-3.801451405442650412e+03
1.110877337025660836e+03,-1.924534401460578238e+03,-3.848849596543496318e+03
1.699326170855264081e+03,-1.553209217272403066e+03,-3.801473459184996955e+03
2.245927397503555767e+03,-1.143639891479478138e+03,-3.660490018512799452e+03
2.737222127133846243e+03,-7.059116646428118429e+02,-3.429371394863005207e+03
3.161113507971063882e+03,-2.508031192215056819e+02,-3.113809280981341999e+03
3.507164628119111967e+03,2.104792794978570498e+02,-2.721574743958567979e+03
3.766855519815468597e+03,6.665771746825847686e+02,-2.262326810521954030e+03
3.933792936734545037e+03,1.106260039731473853e+03,-1.747374556842694801e+03
4.003867740873479306e+03,1.518701738585011753e+03,-1.189398569111924644e+03
3.975356028005458484e+03,1.893747112339916612e+03,-6.021386408304539373e+02
3.848961507639539377e+03,2.222162027421225503e+03,-5.540267245521216660e-02
3.627798100802077442e+03,2.495860729518869903e+03,6.020257791827673373e+02
3.317313191066836225e+03,2.708104907782076680e+03,1.189279865900014101e+03
2.925153424976708720e+03,2.853669571374991392e+03,1.747247181065599307e+03
2.460976371417269092e+03,2.928971658343074978e+03,2.262189431753919962e+03
1.936212680956699842e+03,2.932158214433031844e+03,2.721427952811393425e+03
1.363784603104284315e+03,2.863151974681999945e+03,3.113655850444612497e+03
7.577877920556926483e+02,2.723653228574115928e+03,3.429216364263223568e+03
1.331442337373583484e+02,2.517097924865316600e+03,3.660340598514008434e+03
-4.947651632739530783e+02,2.248573048349029705e+03,3.801338772826342392e+03
-1.110479270223622279e+03,1.924691351685200061e+03,3.848740285917459914e+03
-1.698837413204208815e+03,1.553428525240019553e+03,3.801379144594313402e+03
-2.245352650552133127e+03,1.143926812208913361e+03,3.660422654146239438e+03
-2.736568463508737750e+03,7.062699024568153163e+02,3.429342662279137585e+03
-3.160390078134946179e+03,2.512346460480588348e+02,3.113830062605236435e+03
-3.506382260077308274e+03,-2.099743011713992757e+02,2.721654660848942967e+03
-3.766026248502362705e+03,-6.660003666151341122e+02,2.262473852599350721e+03
-3.932929501332442669e+03,-1.105614691288026961e+03,1.747594822515117812e+03
-4.002983085797191052e+03,-1.517992615465696645e+03,1.189696120021245179e+03
-3.974462837777545246e+03,-1.892980210965091828e+03,6.025154674649056687e+02
-3.848071798428966758e+03,-2.221344296196845789e+03,5.114887306884113860e-01
-3.626922883135701795e+03,-2.494999777013401854e+03,-6.014923111574860286e+02
-3.316462210163050258e+03,-2.707208714875056103e+03,-1.188672547620296200e+03
-2.924334978214277271e+03,-2.852746220471568904e+03,-1.746570950398377136e+03
-2.460197197331778625e+03,-2.928029088319762650e+03,-2.261450361271046859e+03
-1.935477911230963173e+03,-2.931204005958551079e+03,-2.720632969348169354e+03
-1.363097768321830017e+03,-2.862193167389930295e+03,-3.112812455876315198e+03
-7.571508731401535215e+02,-2.722696169778289914e+03,-3.428332364030442932e+03
-1.325577533158045185e+02,-2.516148149128222940e+03,-3.659423841852255919e+03
4.953020128267967834e+02,-2.247635188122610998e+03,-3.800396907837487106e+03
1.110968463630815677e+03,-1.923769080839647586e+03,-3.847780533567125076e+03
1.699281895630060944e+03,-1.552524538872668927e+03,-3.800408098115612574e+03
2.245756111335031164e+03,-1.143042846692869034e+03,-3.659446113159592642e+03
2.736935088499697940e+03,-7.054067985594771244e+02,-3.428365512989012586e+03
3.160724294389846364e+03,-2.503924545818872218e+02,-3.112856215173080727e+03
3.506688491715079181e+03,2.107961770697253030e+02,-2.720687051379206423e+03
3.766308705181103505e+03,6.668030052424755922e+02,-2.261514509317597458e+03
3.933192018741688116e+03,1.106399481764323582e+03,-1.746644983546015283e+03
4.003229028425297656e+03,1.518761108131877563e+03,-1.188756373585787060e+03
3.974695054731378150e+03,1.893734015234620301e+03,-6.015858668418221669e+02
3.848292594327442202e+03,2.222085037356248449e+03,4.084081512853998119e-01
3.627133955069647072e+03,2.495729080150180380e+03,6.024034722058318039e+02
3.316664550492580020e+03,2.707928153212570123e+03,1.189576473260985267e+03
2.924528805529166220e+03,2.853457208519129381e+03,1.747469573091075517e+03
2.460381973718621794e+03,2.928732759984026416e+03,2.262345847722415328e+03
1.935652463068816360e+03,2.931901127102364171e+03,2.721527484737953273e+03
1.363260495795346515e+03,2.862884114217830302e+03,3.113707949992206522e+03
7.573000134228300340e+02,2.723380984171977161e+03,3.429230426347448429e+03
1.326916503817161583e+02,2.516826663849297802e+03,3.660325655673296296e+03
-4.951846817640717404e+02,2.248307199500953629e+03,3.801303313224028443e+03
-1.110868548517825730e+03,1.924434536058185131e+03,3.848692187368859777e+03
-1.699199749465859213e+03,1.553183700825931965e+03,3.801325700380484250e+03
-2.245691690284751985e+03,1.143696402210656288e+03,3.660370656170227903e+03
-2.736888163634436751e+03,7.060558846000552649e+02,3.429298503924445413e+03
-3.160694743434746215e+03,2.510385902517834609e+02,3.113799826800102437e+03
-3.506676625457771479e+03,-2.101512493903146606e+02,2.721644166418045643e+03
-3.766315576931567193e+03,-6.661575508731103810e+02,2.262488641982115496e+03
-3.933219668063962672e+03,-1.105752044407898893e+03,1.747640084596139104e+03
-4.003280623708927578e+03,-1.518110777934613679e+03,1.189776551708021998e+03
-3.974774925273795816e+03,-1.893080649071206608e+03,6.026350860056895726e+02
-3.848406179340162453e+03,-2.221429401757219694e+03,6.734127537628116222e-01
-3.627287716468819781e+03,-2.495072933121547976e+03,-6.012860903850798877e+02
-3.316865855401467797e+03,-2.707274316192076185e+03,-1.188421382565240719e+03
-2.924785728368460241e+03,-2.852809641496914537e+03,-1.746275720852112499e+03
-2.460702976379773190e+03,-2.928096598266401543e+03,-2.261113608686740008e+03
-1.936045954690910776e+03,-2.931282633504082241e+03,-2.720258970599697022e+03
-1.363734305386795995e+03,-2.862290522212520045e+03,-3.112407230841489309e+03
-7.578608265373693484e+02,-2.722820229928692697e+03,-3.427903616578555557e+03
-1.333444694255881302e+02,-2.516307023902596029e+03,-3.658980837877176327e+03
4.944369950343353821e+02,-2.247836865279997255e+03,-3.799950296190569134e+03
1.110025599735211699e+03,-1.924021165315808958e+03,-3.847342116195462040e+03
1.698263775810827838e+03,-1.552833988200247632e+03,-3.799990554479427828e+03
2.244667550218357064e+03,-1.143415707071506404e+03,-3.659062682146938641e+03
2.735783159742495172e+03,-7.058479455910195384e+02,-3.428029633969239057e+03
3.159518301872635220e+03,-2.509053446436072363e+02,-3.112581130108982506e+03
3.505439866303129747e+03,2.102097350991202234e+02,-2.720485373008632450e+03
3.765030815244331279e+03,6.661430431982269056e+02,-2.261397767235484480e+03
3.931899886054246508e+03,1.105668010441729166e+03,-1.746623170797521880e+03
4.001938951184702091e+03,1.517962176550401409e+03,-1.188837531294905148e+03
3.973424159490269176e+03,1.892873667341538749e+03,-6.017757611170941345e+02
3.847058367599329813e+03,2.221171158950368408e+03,1.064622430403419778e-01
3.625953816314781307e+03,2.494771173330093006e+03,6.019886421174045381e+02
3.315555478978631527e+03,2.706937107636829751e+03,1.189050389002962902e+03
2.923506970331705361e+03,2.852445096494688642e+03,1.746836340293799140e+03
2.459462319319244671e+03,2.927712623347527824e+03,2.261612086840142638e+03
1.934848242743179071e+03,2.930886714980391389e+03,2.720702341787313799e+03
1.362582775575729329e+03,2.861889549107004314e+03,3.112803025252749649e+03
7.567571880348639297e+02,2.722420354060688169e+03,3.428259581756361968e+03
1.322890227011785385e+02,2.515913556061549116e+03,3.659304679791252056e+03
-4.954452051946688016e+02,2.247454206717738089e+03,3.800249443958366101e+03
-1.110988601995839872e+03,1.923652774635229662e+03,3.847623514596199129e+03
-1.699184465475957040e+03,1.552482384547409083e+03,3.800260489639191292e+03
-2.245549464126297153e+03,1.143082510514694604e+03,3.659326647159912682e+03
-2.736630242151626589e+03,7.055339542365466059e+02,3.428292241822886808e+03
-3.160334674189368343e+03,2.506106450845395557e+02,3.112846079935617126e+03
-3.506229616211983284e+03,-2.104856316537055250e+02,2.720755471660458170e+03
-3.765797821184471104e+03,-6.664010516922924126e+02,2.261675001123489892e+03
-3.932647689301485116e+03,-1.105909326796953110e+03,1.746908812873827173e+03
-4.002670678480106744e+03,-1.518188156497022419e+03,1.189132255801333031e+03
-3.974142482599459072e+03,-1.893085746514563652e+03,6.020797284182415297e+02
-3.847765467256761895e+03,-2.221370815101212884e+03,2.064197970371019208e-01
-3.626651319133053676e+03,-2.494959900443288006e+03,-6.016676776273629912e+02
-3.316244376053094129e+03,-2.707116359763976561e+03,-1.188722664826607115e+03
-2.924187565597596404e+03,-2.852616193716182352e+03,-1.746503573336179443e+03
-2.460134249846705643e+03,-2.927876650855912430e+03,-2.261276219196358852e+03
-1.935510583671733457e+03,-2.931044452369859755e+03,-2.720365343801421659e+03
-1.363234217720391825e+03,-2.862041454413927113e+03,-3.112466717766823876e+03
-7.573962596621768171e+02,-2.722566611662714422e+03,-3.427925515895260105e+03
-1.329143167394610145e+02,-2.516054182955010219e+03,-3.658974099609489258e+03
4.948348405868838427e+02,-2.247589198865411163e+03,-3.799923340923979595e+03
1.110393947163104940e+03,-1.923782265719057477e+03,-3.847302765030309274e+03
1.698605913268898121e+03,-1.552606785077341556e+03,-3.799946049525343369e+03
2.244987113075382240e+03,-1.143202596956960861e+03,-3.659019766527409047e+03
2.736084088668942968e+03,-7.056508851589321694e+02,-3.427994655416096066e+03
3.159804875977133634e+03,-2.507258932206805184e+02,-3.112560133429154575e+03
3.505716786334555763e+03,2.103704283912586561e+02,-2.720484152852379793e+03
3.765303306630617953e+03,6.662843029469577232e+02,-2.261421862075224453e+03
3.932173791158209042e+03,1.105789736932741562e+03,-1.746677789839261095e+03
4.002220783728267634e+03,1.518064969042496841e+03,-1.188927416699103105e+03
3.973721100646518607e+03,1.892958949140708910e+03,-6.019049970030816894e+02
3.847378191563304426e+03,2.221241285013967627e+03,-6.532433910264143218e-02
3.626304742094022004e+03,2.494829503615656904e+03,6.017722269060856206e+02
3.315945953640594780e+03,2.706988033550114324e+03,1.188788616896200438e+03
2.923945396037727733e+03,2.852494013001498388e+03,1.746530027255025288e+03
2.459956741468186920e+03,2.927765844800696414e+03,2.261263736878716372e+03
1.935406019025497471e+03,2.930951337769564361e+03,2.720316227540956788e+03
1.363210245659411839e+03,2.861973268213943356e+03,3.112385198880703683e+03
7.574593613685395894e+02,2.722531243048517354e+03,3.427817815293231888e+03
1.330692982384227037e+02,2.516059820852241955e+03,3.658848338540120039e+03
-4.945852777019291580e+02,2.247643922822741388e+03,3.799789299061762449e+03
-1.110049513015272623e+03,1.923893615959074168e+03,3.847171501668381097e+03
-1.698168885064278811e+03,1.552781350066634332e+03,3.799829419481911827e+03
-2.244462325874989347e+03,1.143445654092411587e+03,3.658929873183497421e+03
-2.735478766577088209e+03,7.059661230059641639e+02,3.427943287877675630e+03
-3.159128324170035285e+03,2.511152337278101072e+02,3.112558233137925072e+03
-3.504979975589197693e+03,-2.099069002291190600e+02,2.720541348272249706e+03
-3.764518388314967069e+03,-6.657483048778831289e+02,2.261546099977586891e+03
-3.931353582109385570e+03,-1.105184662124079068e+03,1.746875080179657061e+03
-4.001378257835879594e+03,-1.517395683284931238e+03,1.189201696509193880e+03
-3.972868918262288844e+03,-1.892231533739160568e+03,6.022581085120024227e+02
-3.846528290174214362e+03,-2.220462747579108964e+03,4.970942976162455729e-01
-3.625468003110092013e+03,-2.494007477713629669e+03,-6.012638252694639505e+02
-3.315131951688788376e+03,-2.706130485180975029e+03,-1.188207240711486520e+03
-2.923162229764043332e+03,-2.851608967670480070e+03,-1.745880701146796810e+03
-2.459210939243775556e+03,-2.926861144283709109e+03,-2.260552569775864413e+03
-1.934702509608680657e+03,-2.930034431247137945e+03,-2.719550124784082982e+03
-1.362552382829192766e+03,-2.861051038872953541e+03,-3.111571580792329314e+03
-7.568489925700625918e+02,-2.721609869040898957e+03,-3.426964349166963984e+03
-1.325068696471093119e+02,-2.515144668731981710e+03,-3.657962687807621023e+03
4.951005844519731340e+02,-2.246739472266477605e+03,-3.798878891963647220e+03
1.110519615008530764e+03,-1.923003416050655233e+03,-3.846243322074283242e+03
1.698596605098428654e+03,-1.551908009140519880e+03,-3.798889824508021320e+03
2.244851175713607063e+03,-1.142590865968947355e+03,-3.657984444836767580e+03
2.735832713510843860e+03,-7.051307317814140561e+02,-3.426996728077074295e+03
3.159451552894728138e+03,-2.502993364311249991e+02,-3.111614311479715525e+03
3.505276662117880278e+03,2.107038186571677443e+02,-2.719602908701053366e+03
3.764792505153052844e+03,6.665272161539190847e+02,-2.260615125208921199e+03
3.931608751857134394e+03,1.105946837169663695e+03,-1.745952801095010955e+03
4.001617663324758269e+03,1.518142556229626280e+03,-1.188288718327429024e+03
3.973095258637561074e+03,1.892964610173747587e+03,-6.013545103750103635e+02
3.846743747453223023e+03,2.221183563286389472e+03,3.975377861417857539e-01
3.625674178035482782e+03,2.494717576610677952e+03,6.021504208920250676e+02
3.315329771368044931e+03,2.706831364230718464e+03,1.189087242418392407e+03
2.923351882025138366e+03,2.852301974107699607e+03,1.746755967126730638e+03
2.459391887281369236e+03,2.927547359992627662e+03,2.261425187741920581e+03
1.934873605405780609e+03,2.930714589342493582e+03,2.720422188620269480e+03
1.362712066788735683e+03,2.861725502911343028e+03,3.112444986484308174e+03
7.569955459683619665e+02,2.722278686331018889e+03,3.427840656136254893e+03
1.326386742333073414e+02,2.515807691388438798e+03,3.658843075672323266e+03
-4.949848286116936720e+02,2.247396524468624193e+03,3.799764222768549189e+03
-1.110420756122426383e+03,1.923654475532380275e+03,3.847134296990115217e+03
-1.698515018946008695e+03,1.552553366729269783e+03,3.799787205210554021e+03
-2.244786866446484964e+03,1.143231229649792112e+03,3.658889296898975317e+03
-2.735785523809377082e+03,7.057672503311854371e+02,3.427910638421415570e+03
-3.159421452657199097e+03,2.509335306466926454e+02,3.112539535232770049e+03
-3.505264071303859964e+03,-2.100702139688662555e+02,2.720542411768710735e+03
-3.764798600254847315e+03,-6.658924809405107226e+02,2.261572506542114752e+03
-3.931635708327279190e+03,-1.105309533813598136e+03,1.746932101117050934e+03
-4.001668799695491998e+03,-1.517501794931018821e+03,1.189294145671349042e+03
-3.973175073520236310e+03,-1.892320269710552111e+03,6.023901427856922055e+02
-3.846857873727762581e+03,-2.220536441921579808e+03,6.719805141705198492e-01
-3.625829292941366930e+03,-2.494069487964310156e+03,-6.010439544734724677e+02
-3.315533465769643954e+03,-2.706185218051748961e+03,-1.187941618623545310e+03
-2.923612446600078783e+03,-2.851661849394527508e+03,-1.745570124515650605e+03
-2.459717979621995710e+03,-2.926918533858373848e+03,-2.260199544289578171e+03
-1.935273799607653928e+03,-2.930103479799156048e+03,-2.719158945960071378e+03
-1.363194318139574989e+03,-2.861139502404586892e+03,-3.111148343803400621e+03
-7.575666220420595209e+02,-2.721725884336844501e+03,-3.426516886757627617e+03
-1.333036123067780352e+02,-2.515296503182612014e+03,-3.657500440099981461e+03
