x,y,z
8.893308131689485162e+06,1.346952479188887775e+07,1.250245642210749909e+07
6.263525922431673855e+06,1.315266056776671298e+07,1.430461828556187823e+07
3.479413738323722500e+06,1.251192332675091363e+07,1.575462430246144347e+07
6.095159015686847270e+05,1.156307395683824271e+07,1.681675468048830330e+07
-2.275505761729777325e+06,1.032946092376190238e+07,1.746483718175853789e+07
-5.104611462914460339e+06,8.841446406666463241e+06,1.768289281333285943e+07
-7.808132721531991847e+06,7.135659591340994462e+06,1.746553067997886986e+07
-1.031948827904134057e+07,5.254095438864877447e+06,1.681808216200286523e+07
-1.257682435837582685e+07,3.243081073638536967e+06,1.575647100374618545e+07
-1.452453881070506200e+07,1.152135217332914006e+06,1.430682241432296671e+07
-1.611465153398467228e+07,-9.672512494336186210e+05,1.250482072741416655e+07
-1.730798732580821589e+07,-3.062883554892760236e+06,1.039483138018986210e+07
-1.807514195105449855e+07,-5.083148873301160522e+06,8.028808796670377254e+06
-1.839720754715808854e+07,-6.978288027804430574e+06,5.465017052828010172e+06
-1.826623942294210196e+07,-8.701621695632567629e+06,2.766594828427810222e+06
-1.768545268254514039e+07,-1.021070086700822785e+07,-6.067645331190243756e-07
-1.666914376698813215e+07,-1.146835316957761534e+07,-2.766627792819671798e+06
-1.524233878760585375e+07,-1.244359922946817055e+07,-5.465146241045732982e+06
-1.344017726376635954e+07,-1.311241643531597406e+07,-8.029089711186269298e+06
-1.130704640741494857e+07,-1.345833122478485666e+07,-1.039530740658555739e+07
-8.895487262120291591e+06,-1.347282523430306651e+07,-1.250551990341754071e+07
-6.264899654022274539e+06,-1.315554524095939659e+07,-1.430775560889546759e+07
-3.480077907855769619e+06,-1.251431167113409378e+07,-1.575763163134904206e+07
-6.096134972761370009e+05,-1.156492543662100285e+07,-1.681944737980049103e+07
2.275795873847324867e+06,-1.033077786254567839e+07,-1.746706383439825848e+07
5.105088906741531566e+06,-8.842273363631410524e+06,-1.768454672726340219e+07
7.808591865085519850e+06,-7.136079191290425137e+06,-1.746655770988420025e+07
1.031973483536922187e+07,-5.254220971299530938e+06,-1.681848398469857126e+07
1.257669079463688098e+07,-3.243046632668439765e+06,-1.575630367270009033e+07
1.452389732524316385e+07,-1.152084332550998311e+06,-1.430619054444392957e+07
1.611342366368777677e+07,9.671775488587997388e+05,-1.250386791140673123e+07
1.730614953523166105e+07,3.062558332875756547e+06,-1.039372763988923281e+07
1.807272684780125320e+07,5.082469690288042650e+06,-8.027736030420879833e+06
1.839430065350062773e+07,6.977185407140596770e+06,-5.464153540070301853e+06
1.826297170626518130e+07,8.700065029607160017e+06,-2.766099901812335011e+06
1.768198930862355232e+07,1.020870128714150004e+07,-5.890815702466702439e-07
1.666566979167953506e+07,1.146596307826275751e+07,2.766051206716746558e+06
1.523904274206147902e+07,1.244090839111521281e+07,5.463964442689749412e+06
1.343723380274795182e+07,1.310954475543562882e+07,8.027331303382733837e+06
1.130459935970931686e+07,1.345541860044798255e+07,1.039305767555840686e+07
8.893634517174359411e+06,1.347001912508074380e+07,1.250291526377325878e+07
6.263681310181665234e+06,1.315298686358869821e+07,1.430497315955592506e+07
3.479468968481119256e+06,1.251212193362751417e+07,1.575487438205652870e+07
6.095221167864965973e+05,1.156319186517612450e+07,1.681692616045860946e+07
-2.275524020235011354e+06,1.032954380666381493e+07,1.746497731844078004e+07
-5.104660113219969906e+06,8.841530671465964988e+06,1.768306134293258563e+07
-7.808248404766003601e+06,7.135765311389616691e+06,1.746578944467125461e+07
-1.031973484977756813e+07,5.254220978634509258e+06,1.681848400817903131e+07
-1.257728582745545357e+07,3.243200068830660544e+06,1.575704914048038796e+07
-1.452530935992920212e+07,1.152196339886953356e+06,1.430758141335640475e+07
-1.611582355756088533e+07,-9.673215979150348576e+05,1.250573020688287728e+07
-1.730963868967240304e+07,-3.063175786167905200e+06,1.039582315633441880e+07
-1.807732377006542683e+07,-5.083762451378870755e+06,8.029777940244629979e+06
-1.839993374853830412e+07,-6.979322109656286426e+06,5.465826889700371772e+06
-1.826947919689247012e+07,-8.703165050378449261e+06,2.767085522852524649e+06
-1.768912663912532106e+07,-1.021282202682786435e+07,7.800188526355508802e-07
-1.667312425636148080e+07,-1.147109174203091674e+07,-2.767288446581809781e+06
-1.524645444245739095e+07,-1.244695918362274766e+07,-5.466621910622954369e+06
-1.344422143270950392e+07,-1.311636198054816201e+07,-8.031505675991695374e+06
-1.131078880838370323e+07,-1.346278565700324439e+07,-1.039874804060386308e+07
-8.898687926035979763e+06,-1.347767285920618102e+07,-1.251001948451224715e+07
-6.267324069891653024e+06,-1.316063622635761090e+07,-1.431329248126056604e+07
-3.481512224687747192e+06,-1.251946945448065549e+07,-1.576412615155531652e+07
-6.098786768690630561e+05,-1.156995613595545292e+07,-1.682676377653812245e+07
2.276831945023076143e+06,-1.033548101773231290e+07,-1.747501583113637939e+07
5.107502179217145778e+06,-8.846453274171980098e+06,-1.769290654834439233e+07
7.812396446362837218e+06,-7.139556104126726277e+06,-1.747506794317557290e+07
1.032488140511978231e+07,-5.256841311370424926e+06,-1.682687155495093018e+07
1.258306926846477389e+07,-3.244691396652824245e+06,-1.576429473904899508e+07
1.453134337449092790e+07,-1.152674978193713585e+06,-1.431352498071440123e+07
1.612172830604012124e+07,9.676760191899738275e+05,-1.251031223715644144e+07
1.731507079625711963e+07,3.064137071245142724e+06,-1.039908557101781107e+07
1.808200243096336722e+07,5.085078199267550372e+06,-8.031856157604027539e+06
1.840366063299228996e+07,6.980735762957109138e+06,-5.466933986364211887e+06
1.827215044150822982e+07,8.704437570658206940e+06,-2.767490108129859902e+06
1.769073602409169078e+07,1.021375120567196421e+07,3.479524787089437248e-08
1.667375751905182749e+07,1.147152742608701438e+07,2.767393551089843735e+06
1.524627553668532893e+07,1.244681312783958763e+07,5.466557763892662711e+06
1.344345229201975279e+07,1.311561159661901370e+07,8.031046195474386215e+06
1.130968474375578761e+07,1.346147153243754990e+07,1.039773300176969916e+07
8.897511130450600758e+06,1.347589052162382938e+07,1.250836511301072501e+07
6.266317789346013218e+06,1.315852315671937168e+07,1.431099434131906368e+07
3.480877991997373756e+06,1.251718876256313547e+07,1.576125437530035339e+07
6.097586210612754803e+05,1.156767856752578169e+07,1.682345139527303353e+07
-2.276366253018948250e+06,1.033336704929080792e+07,1.747144157736821100e+07
-5.106453532923681661e+06,8.844636965513553470e+06,1.768927393102702871e+07
-7.810838291147500277e+06,7.138132144570529461e+06,1.747158260184175521e+07
-1.032294703037068248e+07,5.255856437966894358e+06,1.682371902717247978e+07
-1.258093507303546183e+07,3.244141069431519601e+06,1.576162098075861298e+07
-1.452920812511538155e+07,1.152505603039073059e+06,1.431142173778038844e+07
-1.611979074507187493e+07,-9.675597207857653266e+05,1.250880870774287544e+07
-1.731350806901262328e+07,-3.063860525423432235e+06,1.039814702825663984e+07
-1.808095162251462787e+07,-5.084782687577123754e+06,8.031389398330336437e+06
-1.840320526127319783e+07,-6.980563034839506261e+06,5.466798715062762611e+06
-1.827231311262041330e+07,-8.704515063482210040e+06,2.767514746209469158e+06
-1.769147770522418991e+07,-1.021417941547334194e+07,1.559281390232114487e-07
-1.667498312432966940e+07,-1.147237064121423848e+07,-2.767596968474062160e+06
-1.524784484628521279e+07,-1.244809428685316257e+07,-5.467120440433118492e+06
-1.344519471302757971e+07,-1.311731152582466975e+07,-8.032087108426899649e+06
-1.131141612214672565e+07,-1.346353232382461987e+07,-1.039932477118100226e+07
-8.899050754838356748e+06,-1.347822238829838298e+07,-1.251052955919047073e+07
-6.267503874435504898e+06,-1.316101379454502091e+07,-1.431370311823898740e+07
-3.481580251507284120e+06,-1.251971407797603309e+07,-1.576443417384406552e+07
-6.098869774802520406e+05,-1.157011360615133308e+07,-1.682699279329179227e+07
2.276857288732668851e+06,-1.033559606329929642e+07,-1.747521034778319299e+07
5.107564816261585802e+06,-8.846561764714526013e+06,-1.769312352942991257e+07
7.812529988217051141e+06,-7.139678144728661515e+06,-1.747536665471669659e+07
1.032514597499833070e+07,-5.256976015278122388e+06,-1.682730273504837975e+07
1.258354461112137884e+07,-3.244813969309775159e+06,-1.576489025685054436e+07
1.453211914931015298e+07,-1.152736515258680796e+06,-1.431428912701350264e+07
1.612289250525240600e+07,9.677458980295911897e+05,-1.251121564498992264e+07
1.731669744933114946e+07,3.064424929611543659e+06,-1.040006250635345839e+07
1.808413984993286058e+07,5.085679291025131941e+06,-8.032805579094659537e+06
1.840632141092876717e+07,6.981745028888775967e+06,-5.467724388752575964e+06
1.827530424499671534e+07,8.705939971028139815e+06,-2.767967781515526585e+06
1.769430594279724360e+07,1.021581229919735156e+07,-3.467084021756882247e-07
1.667762038672852702e+07,1.147418507493679598e+07,2.768034682825042401e+06
1.525026626026263833e+07,1.245007109011946619e+07,5.467988639315047301e+06
1.344737186131078377e+07,1.311943558076593466e+07,8.033387725117731839e+06
1.131331128153146990e+07,1.346578805726854876e+07,1.040106711517548747e+07
8.900613107641296461e+06,1.348058867871707305e+07,1.251272595760148950e+07
6.268668387996400706e+06,1.316345913472249173e+07,1.431636263017840683e+07
3.482269550045078155e+06,1.252219278591239452e+07,1.576755528570454568e+07
6.100161295613753609e+05,1.157256373922156543e+07,1.683055614391362295e+07
-2.277373525483568199e+06,1.033793947522757016e+07,1.747917253981608897e+07
-5.108803068975492381e+06,8.848706481327479705e+06,1.769741296265589446e+07
-7.814548656227757223e+06,7.141522955550055020e+06,1.747988208872801811e+07
-1.032797602715435624e+07,5.258416916581484489e+06,1.683191498406488076e+07
-1.258718186685929261e+07,3.245751878188668750e+06,1.576944707603798062e+07
-1.453651898046898656e+07,1.153085524648701539e+06,1.431862300665444508e+07
-1.612796766458937153e+07,-9.680505247976323590e+05,1.251515392175263725e+07
-1.732231943519042060e+07,-3.065419816405659076e+06,1.040343895873532258e+07
-1.809014388671129569e+07,-5.087367765332331881e+06,8.035472516009244137e+06
-1.841251479448419809e+07,-6.984094255759398453e+06,5.469564175941024907e+06
-1.828147749905830994e+07,-8.708880769088298082e+06,2.768902779264660552e+06
-1.770024598046913743e+07,-1.021924178154608980e+07,5.376441663428816502e-07
-1.668312468543732166e+07,-1.147797202658901364e+07,-2.768948247792524751e+06
-1.525515694962348603e+07,-1.245406376993113756e+07,-5.469742197804044001e+06
-1.345150859464952350e+07,-1.312347143305736035e+07,-8.035858987395736389e+06
-1.131660181453352794e+07,-1.346970464887434058e+07,-1.040409231741239689e+07
-8.903020639382524416e+06,-1.348423505057171918e+07,-1.251611053173584677e+07
-6.270214926986572333e+06,-1.316670668293417245e+07,-1.431989461044190265e+07
-3.483034844547994900e+06,-1.252494477428532951e+07,-1.577102050378304161e+07
-6.101320365718568210e+05,-1.157476260117875040e+07,-1.683375405843415484e+07
2.277732981173613109e+06,-1.033957119314066134e+07,-1.748193141444515437e+07
5.109435296467204578e+06,-8.849801531466089189e+06,-1.769960306293260306e+07
7.815238684987036511e+06,-7.142153555786842480e+06,-1.748142557151776180e+07
1.032851374501838721e+07,-5.258690691879877821e+06,-1.683279132434248552e+07
1.258737868336148933e+07,-3.245802629623560235e+06,-1.576969365128155611e+07
1.453622258277058601e+07,-1.153062013387193438e+06,-1.431833105182515830e+07
1.612707377962313965e+07,9.679968710553681012e+05,-1.251446027527650446e+07
1.732077975325252488e+07,3.065147348763939459e+06,-1.040251425652593188e+07
1.808796957021809742e+07,5.086756297136029229e+06,-8.034506704984720796e+06
1.840977527830281109e+07,6.983055123439302668e+06,-5.468750383814968169e+06
1.827829458170927688e+07,8.707364499536545947e+06,-2.768420696309878025e+06
1.769678350853210315e+07,1.021724272244172730e+07,2.776246380967068202e-07
1.667957444525493495e+07,1.147552946512214839e+07,2.768359003778715152e+06
1.525172169133183174e+07,1.245125928054030053e+07,5.468510484666918404e+06
1.344838340491038561e+07,1.312042245621152595e+07,8.033992015830930322e+06
1.131395529614352435e+07,1.346655460245237686e+07,1.040165919993596710e+07
8.900977512683592737e+06,1.348114059513135441e+07,1.251323824819901586e+07
6.268841701935470104e+06,1.316382307341355085e+07,1.431675844394034147e+07
3.482330093063183129e+06,1.252241049776411243e+07,1.576782942169041745e+07
6.100225047921978403e+05,1.157268468318524584e+07,1.683073203874760866e+07
-2.277389638261775952e+06,1.033801261779446900e+07,1.747929620774184912e+07
-5.108840976883008145e+06,8.848772139750765637e+06,1.769754427950173616e+07
-7.814639051356871612e+06,7.141605565426292829e+06,1.748008428802040964e+07
-1.032817757534662448e+07,5.258519533437801525e+06,1.683224345520363748e+07
-1.258757425013534911e+07,3.245853058800839819e+06,1.576993866084177606e+07
-1.453719304307218827e+07,1.153138993558979128e+06,1.431928696535738371e+07
-1.612901363403363153e+07,-9.681133071207294706e+05,1.251596558437830023e+07
-1.732381440722744539e+07,-3.065684372022469528e+06,1.040433680907211639e+07
-1.809213985171744600e+07,-5.087929076954294927e+06,8.036359104975792579e+06
-1.841502843307285011e+07,-6.985047709919218905e+06,5.470310869575000368e+06
-1.828448279514572769e+07,-8.710312423904469237e+06,2.769357959798992146e+06
-1.770367041412578896e+07,-1.022121887923865207e+07,9.194607642919818071e-07
-1.668684941237155348e+07,-1.148053463475500047e+07,-2.769566451893305872e+06
-1.525902099159525707e+07,-1.245721831139488332e+07,-5.471127651490815915e+06
-1.345531670002960600e+07,-1.312718667152562365e+07,-8.038133929097794928e+06
-1.132013533794204704e+07,-1.347391046237471886e+07,-1.040734091662632301e+07
-8.906050562194276601e+06,-1.348882407636830769e+07,-1.252037008030353300e+07
-6.272516009367814288e+06,-1.317153868265273981e+07,-1.432514981422139890e+07
-3.484399864791138098e+06,-1.252985336806049570e+07,-1.577720125223855488e+07
-6.103851222139985766e+05,-1.157956386722829193e+07,-1.684073677891303971e+07
2.278724813297052402e+06,-1.034407352898863889e+07,-1.748954387003215030e+07
5.111753123626330867e+06,-8.853816125869739801e+06,-1.770763225173946470e+07
7.818905790516004898e+06,-7.145504832932301797e+06,-1.748962829378271475e+07
1.033349341457943991e+07,-5.261226055884468369e+06,-1.684090689069200307e+07
1.259357592353939451e+07,-3.247400660395586863e+06,-1.577745766486656480e+07
1.454348943083550222e+07,-1.153638444190013455e+06,-1.432548897305904701e+07
1.613521751183786988e+07,9.684856830621712143e+05,-1.252077973624587618e+07
1.732957311271570250e+07,3.066703453213318717e+06,-1.040779537253158167e+07
1.809716208527008072e+07,5.089341445438116789e+06,-8.038589934091272764e+06
1.841910481858968362e+07,6.986593933289560489e+06,-5.471521787932682782e+06
1.828749846874623373e+07,8.711749022333011031e+06,-2.769814712104732636e+06
1.770560871402179822e+07,1.022233795720726810e+07,9.024560459631557073e-07
1.668778662427223101e+07,1.148117943554499745e+07,2.769722003763579298e+06
1.525911296575976349e+07,1.245729339761729725e+07,5.471160628861485049e+06
1.345477890928506106e+07,1.312666199569275230e+07,8.037812655795183033e+06
1.131921851543556526e+07,1.347281920471705496e+07,1.040649802172202058e+07
8.905014393152968958e+06,1.348725472732675262e+07,1.251891340545359068e+07
6.271603429768963717e+06,1.316962237387368083e+07,1.432306566816898435e+07
3.483814348564595915e+06,1.252774785986817256e+07,1.577455006187612191e+07
6.102729495911294362e+05,1.157743585000498407e+07,1.683764189741909876e+07
-2.278285868416942190e+06,1.034208097680055164e+07,1.748617490433298424e+07
-5.110757903168797493e+06,8.852092353473000228e+06,1.770418470694576576e+07
-7.817418517895740457e+06,7.144145651228968054e+06,1.748630150535605475e+07
-1.033163749282501079e+07,5.260281126276031137e+06,1.683788222089226544e+07
-1.259151785463168100e+07,3.246869963287127670e+06,1.577487927924705856e+07
-1.454141874608647078e+07,1.153474190518884687e+06,1.432344932695646212e+07
-1.613332502764285915e+07,-9.683720903065735474e+05,1.251931118599084392e+07
-1.732802993259289488e+07,-3.066430366520242300e+06,1.040686856938223355e+07
-1.809610158865461126e+07,-5.089043209208886139e+06,8.038118871425500140e+06
-1.841860943899509311e+07,-6.986406029691281728e+06,5.471374632016670890e+06
-1.828759243343245983e+07,-8.711793784974506125e+06,2.769828943945833482e+06
-1.770625718316650763e+07,-1.022271235104239918e+07,-7.116049210748904740e-07
-1.668890092735973373e+07,-1.148194607488445193e+07,-2.769906947991478257e+06
-1.526056098037270643e+07,-1.245847553336238675e+07,-5.471679815039262176e+06
-1.345639913655256480e+07,-1.312824271105402894e+07,-8.038780570862641558e+06
-1.132083612500383332e+07,-1.347474458156475611e+07,-1.040798519601322711e+07
-8.906457452691009268e+06,-1.348944033991699480e+07,-1.252094209811983630e+07
-6.272717683886350133e+06,-1.317196217518966272e+07,-1.432561039777043648e+07
-3.484475227175821550e+06,-1.253012437014317326e+07,-1.577754248962339759e+07
-6.103939078324363800e+05,-1.157973053843571246e+07,-1.684097917715541646e+07
2.278749111755146179e+06,-1.034418382973098010e+07,-1.748973036422748491e+07
5.111807217274272814e+06,-8.853909818812575191e+06,-1.770781963762701675e+07
7.819016955298270099e+06,-7.145606423681429587e+06,-1.748987695143169537e+07
1.033371613939992338e+07,-5.261339454672884196e+06,-1.684126987422721833e+07
1.259398512914093398e+07,-3.247506178840328008e+06,-1.577797032497998141e+07
1.454417091517638974e+07,-1.153692501817861805e+06,-1.432616024225230701e+07
1.613625658064957522e+07,9.685480511886840686e+05,-1.252158604404331930e+07
1.733104255237063393e+07,3.066963490529529750e+06,-1.040867788862776197e+07
1.809911070614713430e+07,5.089889442794818431e+06,-8.039455493238094263e+06
1.842154773511620238e+07,6.987520561697799712e+06,-5.472247473091617227e+06
1.829041009746939689e+07,8.713136056142451242e+06,-2.770255705830226187e+06
1.770891918973189592e+07,1.022424926125005633e+07,5.207990302356100824e-07
1.669138199242855608e+07,1.148365304501160234e+07,2.770318737803161144e+06
1.526283914992010966e+07,1.246033539418935589e+07,5.472496653577533551e+06
1.345844911501861364e+07,1.313024269742254727e+07,8.040005216987505555e+06
1.132262345216428488e+07,1.347687196656630561e+07,1.040962840278891288e+07
8.907934494196414948e+06,1.349167742052707635e+07,1.252301856356812082e+07
6.273822139017011970e+06,1.317428139979534596e+07,1.432813274847906083e+07
3.485131515794808976e+06,1.253248437487555109e+07,1.578051413410479389e+07
6.105174234301792458e+05,1.158207374225006625e+07,1.684438701523184776e+07
-2.279245258802327793e+06,1.034643604619552568e+07,1.749353836487133428e+07
-5.113003650843464769e+06,8.855982102542156354e+06,1.771196420508624986e+07
-7.820978587117208168e+06,7.147399110534740612e+06,1.749426480469989404e+07
-1.033648285156575404e+07,5.262748106864168309e+06,1.684577889553439990e+07
-1.259756361926854216e+07,3.248428934321092907e+06,1.578245352155882679e+07
-1.454852863966374658e+07,1.154038171165232314e+06,1.433045264638211019e+07
-1.614131854428510927e+07,-9.688518859094332438e+05,1.252551408106360398e+07
-1.733669143872404844e+07,-3.067963137732141651e+06,1.041207049690899998e+07
-1.810519054991298541e+07,-5.091599235785292462e+06,8.042156102904650383e+06
-1.842787103111749142e+07,-6.989919065962953493e+06,5.474125851665693335e+06
-1.829676794630205259e+07,-8.716164790960634127e+06,2.771218662205452565e+06
-1.771509381706935912e+07,-1.022781418400535733e+07,-3.300011772840352918e-07
-1.669716076426035166e+07,-1.148762883388100006e+07,-2.771277857898249757e+06
-1.526802905099093169e+07,-1.246457234560819715e+07,-5.474357494536292739e+06
-1.346289057152266987e+07,-1.313457584170519933e+07,-8.042658519248270430e+06
-1.132620236902267300e+07,-1.348113181009823829e+07,-1.041291873516941443e+07
-8.910591447429191321e+06,-1.349570155832823366e+07,-1.252675378127432056e+07
-6.275557818739076145e+06,-1.317792612108218856e+07,-1.433209668767718226e+07
-3.486007755444297567e+06,-1.253563532044504769e+07,-1.578448170666323416e+07
-6.106534705148990033e+05,-1.158465467983663082e+07,-1.684814060138021410e+07
2.279681190354305319e+06,-1.034841491964404099e+07,-1.749688420284243301e+07
5.113807082524097525e+06,-8.857373687033861876e+06,-1.771474737406944111e+07
7.821924814380886033e+06,-7.148263844254405238e+06,-1.749638136212748662e+07
1.033734482677950338e+07,-5.263186975526549853e+06,-1.684718369096051529e+07
1.259812995062098466e+07,-3.248574969473677222e+06,-1.578316303162633628e+07
1.454862027451675199e+07,-1.154045439949800028e+06,-1.433054290766953118e+07
1.614080288391048089e+07,9.688209343779748306e+05,-1.252511393337663636e+07
1.733549282272154838e+07,3.067751026342929807e+06,-1.041135063208607771e+07
1.810329629020049423e+07,5.091066526048265398e+06,-8.041314690478708595e+06
1.842533245510208979e+07,6.988956152729421854e+06,-5.473371750198173337e+06
1.829369622415575013e+07,8.714701492279227823e+06,-2.770753420816488564e+06
1.771165069772173464e+07,1.022582629812168516e+07,1.389947152424983397e-07
1.669354472240826860e+07,1.148514100093473308e+07,2.770677692584896460e+06
1.526445773719370365e+07,1.246165678270050883e+07,5.473076998646129854e+06
1.345958083202264830e+07,1.313134681564570032e+07,8.040681298646845855e+06
1.132334942248362489e+07,1.347773606039421260e+07,1.041029583479183540e+07
8.908349028533998877e+06,1.349230526119587943e+07,1.252360132730494626e+07
6.274021178098770790e+06,1.317469935822802596e+07,1.432858731322693266e+07
3.485201306677049026e+06,1.253273534191988781e+07,1.578083014399478026e+07
6.105245785616036737e+05,1.158220948167946376e+07,1.684458442784974352e+07
-2.279261275551513769e+06,1.034650875284040347e+07,1.749366129575033486e+07
-5.113034794057648629e+06,8.856036044177545235e+06,1.771207208835397661e+07
-7.821048764559563249e+06,7.147463243966535665e+06,1.749442178029527888e+07
-1.033664462192263268e+07,5.262830471110536717e+06,1.684604253914259002e+07
-1.259789135870428942e+07,3.248513445761090145e+06,1.578286411939645745e+07
-1.454910886098515056e+07,1.154084196270157350e+06,1.433102417044365034e+07
-1.614223835701983236e+07,-9.689070959152545547e+05,1.252622784724915586e+07
-1.733802633368987963e+07,-3.068199365535922814e+06,1.041287220815511979e+07
-1.810699275711663812e+07,-5.092106058223367669e+06,8.042956626468786038e+06
-1.843015962954369560e+07,-6.990787159610516392e+06,5.474805695571465418e+06
-1.829952171090646461e+07,-8.717476621889108792e+06,2.771635745916205458e+06
-1.771824749847006798e+07,-1.022963496281007119e+07,5.196695568404634504e-08
-1.670060514844943024e+07,-1.148999856653602049e+07,-2.771849532673642505e+06
-1.527161478242220730e+07,-1.246749967884121090e+07,-5.475643159874224104e+06
-1.346643538567282073e+07,-1.313803420973159000e+07,-8.044776172182134353e+06
-1.132950110414888896e+07,-1.348505816436782666e+07,-1.041595147815494984e+07
-8.913428013645369560e+06,-1.349999773230561428e+07,-1.253074150383766368e+07
-6.277718203490487300e+06,-1.318246267248386331e+07,-1.433703056670302339e+07
-3.487293133692722302e+06,-1.254025752272362635e+07,-1.579030183986449242e+07
-6.108925486875756178e+05,-1.158919021140855737e+07,-1.685473685096677020e+07
2.280621356901513878e+06,-1.035268272408352606e+07,-1.750410011761533469e+07
5.116012420259171166e+06,-8.861193444044973701e+06,-1.772238688808860630e+07
7.825428209953812882e+06,-7.151465510916774161e+06,-1.750421789168654010e+07
1.034212329392007180e+07,-5.265619898723658174e+06,-1.685497134969074652e+07
1.260410532319847681e+07,-3.250115789093251806e+06,-1.579064908550442755e+07
1.455566316211044788e+07,-1.154604105456406483e+06,-1.433748022550158389e+07
1.614873930749818310e+07,9.692973030799597036e+05,-1.253127252476651780e+07
1.734411279205164686e+07,3.069276447052072734e+06,-1.041652761344207823e+07
1.811236354935874417e+07,5.093616449489778839e+06,-8.045342282090180553e+06
1.843459469796986505e+07,6.992469435838050209e+06,-5.476123163155705668e+06
1.830289523420048505e+07,8.719083691784778610e+06,-2.772146697945579886e+06
1.772053204990924150e+07,1.023095394919832610e+07,-2.430117253011889424e-07
1.670186685350231826e+07,1.149086661826935410e+07,2.772058941645757761e+06
1.527200030584995821e+07,1.246781441394145600e+07,5.475781389442401938e+06
1.346615233151314408e+07,1.313775805831400678e+07,8.044607077149583027e+06
1.132879397568155639e+07,1.348421649725446664e+07,1.041530136870136298e+07
8.912552205476757139e+06,1.349867126079831645e+07,1.252951026869957149e+07
6.276914564634330571e+06,1.318077512632642686e+07,1.433519521913236193e+07
3.486765458212181926e+06,1.253836000904807076e+07,1.578791254972180538e+07
6.107899540331579046e+05,1.158724389701056853e+07,1.685190622894649580e+07
-2.280215760645796545e+06,1.035084155508168414e+07,1.750098710745144263e+07
-5.115085820546099916e+06,8.859588526259444654e+06,1.771917705251965299e+07
-7.824035253537234850e+06,7.150192522461059503e+06,1.750110207336000726e+07
-1.034037649251167290e+07,5.264730526977127418e+06,1.685212451767622307e+07
-1.260215970050898753e+07,3.249614087555289734e+06,1.578821157452266477e+07
-1.455369699080756307e+07,1.154448142142965458e+06,1.433554352623493038e+07
-1.614693319165483490e+07,-9.691888944172270130e+05,1.252987099555667117e+07
-1.734262944831294939e+07,-3.069013949220275972e+06,1.041563674682951346e+07
-1.811133045680762827e+07,-5.093325919918075204e+06,8.044883392053110525e+06
-1.843409135388149321e+07,-6.992278511208317243e+06,5.475973641331967898e+06
-1.830294613531222567e+07,-8.719107939920432866e+06,2.772154407398942858e+06
-1.772110580519293621e+07,-1.023128520696569234e+07,4.340638480763236965e-07
-1.670288112024857290e+07,-1.149156443271108903e+07,-2.772227282539889216e+06
-1.527333161663225666e+07,-1.246890127456392162e+07,-5.476258731418297626e+06
-1.346764941625644639e+07,-1.313921863418333232e+07,-8.045501427534251474e+06
-1.133029292416159064e+07,-1.348600063648977503e+07,-1.041667945009165257e+07
-8.913891772663256153e+06,-1.350070012713136524e+07,-1.253139346898485348e+07
-6.277950075742239133e+06,-1.318294957667419314e+07,-1.433756011572806537e+07
-3.487380078924848698e+06,-1.254057017656432465e+07,-1.579069552384624630e+07
-6.109024967455255101e+05,-1.158937893516265787e+07,-1.685501132132670656e+07
2.280646883824408986e+06,-1.035279860133661330e+07,-1.750429604045867175e+07
5.116062468271277845e+06,-8.861280129740988836e+06,-1.772256025948252156e+07
7.825522885689938441e+06,-7.151552032733596861e+06,-1.750442966600438580e+07
1.034231052192824893e+07,-5.265715224557446316e+06,-1.685527648265312240e+07
1.260445419869805314e+07,-3.250205750716472045e+06,-1.579108616298464872e+07
1.455625459111286514e+07,-1.154651019591827411e+06,-1.433806278924593702e+07
1.614965491026336700e+07,9.693522603903803974e+05,-1.253198302405459620e+07
1.734542321995813772e+07,3.069508345077219885e+06,-1.041731463026120514e+07
1.811411741072356328e+07,5.094109675956273451e+06,-8.046121330885292031e+06
1.843680920429155603e+07,6.993309425434132107e+06,-5.476780997492046095e+06
1.830554947874843329e+07,8.720348113619424403e+06,-2.772548708399994299e+06
1.772356354535088688e+07,1.023270418390869722e+07,1.389741093767318144e-06
1.670517162167946063e+07,1.149314029525816441e+07,2.772607443932957482e+06
1.527543647351318970e+07,1.247061964572890103e+07,5.477013428635549732e+06
1.346954687883879244e+07,1.314106982401956804e+07,8.046634961489564739e+06
1.133195204075464420e+07,1.348797541751143709e+07,1.041820478450590372e+07
8.915268184867851436e+06,1.350278479776567779e+07,1.253332846700177155e+07
6.278984172549032606e+06,1.318512105716040544e+07,1.433992178235273249e+07
3.487997905687392689e+06,1.254279187299542129e+07,1.579349301482092775e+07
6.110194693185006035e+05,1.159159801181461103e+07,1.685823863508520275e+07
-2.281119749713699799e+06,1.035494513500398956e+07,1.750792535483244434e+07
-5.117210399944762699e+06,8.863268405724106357e+06,1.772653681144824624e+07
-7.827418082184727304e+06,7.153284005989339203e+06,1.750866891419748962e+07
-1.034500271761776507e+07,5.267085937204116955e+06,1.685966406148251891e+07
-1.260796204923297651e+07,3.251110290953104850e+06,1.579548086101551913e+07
-1.456055881239696778e+07,1.154992444885776378e+06,1.434230249216180854e+07
-1.615469396079482138e+07,-9.696547197971960995e+05,1.253589328071556799e+07
-1.735109210984685272e+07,-3.070511532177230343e+06,1.042071925226607360e+07
-1.812026996695278585e+07,-5.095839917376062833e+06,8.048854238749224693e+06
